Example ID,Suffix Guess
6640,"[198,198,40,716,281,198,198,40,588,284,3551,198,198,40,716,281,198,198,40,716,281,198,198,40,716,281,198,198,40,588,284,3551,198,198,40,716,281,198,198,40,716,281,198,198,40,716,281,198,198,40]"
4094,"[1635,1635,2448,23210,11,318,5161,318,5161,318,5161,318,1635,201,198,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,201]"
10855,"[10235,132,225,128,222,14064,25792,26689,26689,25792,26689,131,238,27092,128,249,14064,26689,25792,26689,131,238,26689,128,249,14064,26689,25792,26689,131,238,27092,128,249,14064,26689,25792,26689,131,238,26689,128,249,14064,26689,25792,26689,131,238,27092]"
9661,"[198,286,198,428,9570,1140,31,73,2598,198,78,198,299,198,77,198,77,198,198,77,198,198,77,198,198,77,198,198,77,198,198,77,198,77,198,198,77,198,198,77,198,198,77,198,198,77,198,198,77,198]"
11350,"[66,657,87,15,65,11,17,66,352,11,17,66,860,11,17,66,513,11,17,66,642,11,17,66,767,11,17,66,657,87,15,65,11,17,66,352,11,17,66,860,11,17,66,767,11,17,66,352,11,17]"
12031,"[16,5320,1279,83,2618,6927,491,1398,2625,69,1,5752,12626,2625,16,1,1188,570,2625,4852,22039,8671,6927,79,1398,2625,79,5320,9487,3556,79,12240,8671,6927,8671,1398,2625,68,1,5752,12626,2625,16,5320,7359,8671,6927,8671,1398,2625]"
6194,"[279,13,796,1137,26,62,220,220,7788,33489,13,56,49,1137,279,13,796,1137,198,62,13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
13048,"[198,197,27,29228,5222,25425,4869,486,3388,6500,12825,16,37,4851,29,8054,29,4851,35,198,8841,34,8841,197,36,21,197,39132,3556,29,197,34,20,1264,29,198,197,3556,33,29,197,198,197,197,3556,33,29,198,197,197]"
9766,"[27,35,48,70,74,67,70,29,334,74,31,33967,41094,1279,9697,6024,366,463,83,8,4944,308,357,1377,1279,13,13083,17392,24618,198,2724,31,33967,41094,366,67,15388,273,5796,17392,1171,7708,31,1994,3749,13,25,49,40915,27864]"
10768,"[1169,25,319,25,198,1169,25,257,25,319,25,262,25,262,25,319,25,262,25,319,25,262,25,319,25,262,25,319,25,262,25,319,25,262,25,198,5171,25,262,25,264,25,319,25,262,25,319,25,262,25]"
10091,"[284,284,262,198,13,82,284,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,290,198,262,198,262,198,290,198,262,198,262,198,262,198,262,198,262,198,262]"
737,"[257,198,257,198,198,13,257,198,198,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,286,9931,286,36632,11,220,262]"
3486,"[198,29,198,29,5923,42,1279,2638,1378,2503,13,668,43776,13,785,29,198,29,5923,42,1279,2638,1378,2503,13,668,12,43776,13,785,14,668,29,198,29,5923,42,1279,2638,1378,2503,13,668,12,43776,13,785,14,668,12]"
11692,"[198,11274,4599,357,198,198,743,13,198,198,8,198,198,11,198,7,198,11,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11]"
13379,"[13,393,262,357,198,198,13,6634,290,11,198,198,13,15069,11,198,198,13,6634,287,262,198,198,13,3788,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198]"
10328,"[2625,5,2,87,18,67,26,5,2,87,20,67,26,5,2,87,18,67,26,5,2,87,17,69,26,5,2,87,5333,26,5,2,87,22,67,26,5,2,87,21,67,26,5,2,87,21,67,26033,4686,2625]"
2241,"[24547,11,197,25,8367,11,197,25,8367,11,197,25,8367,201,197,25,8367,201,197,197,25,8367,201,197,197,25,8367,201,197,197,25,8367,25,8367,197,25,8367,197,25,8367,201,197,25,8367,25,8367,197,25,8367,8]"
10275,"[29,628,198,27,7146,62,1398,2625,73,67,62,5898,263,5320,29584,7391,318,10058,319,534,6444,29847,1671,15913,198,5492,7139,11933,287,1502,284,2883,257,1336,1998,13,27,1671,15913,198,3118,19532,286,703,345,1183,1210,534,14333,1998]"
11003,"[25552,6375,406,18420,1546,11,220,47783,2751,11,42881,27564,2043,6234,11,220,42242,9348,198,8005,25552,38846,33290,7788,50163,11,7473,13153,32,1847,220,19387,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1712,"[90,33,9863,5512,403,16250,540,319,4637,1600,2200,4310,19535,318,366,16250,540,1961,319,4637,1600,19535,15,198,271,366,16250,540,1600,19535,16,366,1600,19535,17,366,1600,19535,18,366,1600,19535,19,366,1600,19535,20,366,1600,19535]"
3179,"[257,198,198,4528,220,220,220,220,220,220,220,220,220,220,257,198,198,13,4528,220,220,220,257,198,198,13,4528,257,198,198,64,198,198,4528,257,25,43753,220,220,220,257,25,43753,220,220,220,220,198,64,198]"
5906,"[481,407,262,534,1479,8440,13,481,407,11,481,407,262,534,1479,13,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481,407,11,481]"
172,"[1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,770,318,1635,383,198,1635,10442,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,383,1635,1635,10442,198,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635]"
416,"[45806,31,268,1313,31,268,1313,55,10494,2488,12964,45806,198,1677,45806,11,43,12298,43,31,268,1313,13,3262,220,36624,25,220,220,15540,25,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1970,"[22,33,23,201,198,1795,34,34583,1129,36,25,37,940,32,1954,830,19,35,23,37,19,32,24,34,201,198,1795,34,34583,1129,36,25,37,940,32,1954,830,23,33,23,33,19,2246,201,198,1795,34,34583,1129,36]"
9236,"[198,3880,438,198,198,58,2,198,198,2,198,198,2,198,198,2,198,198,2,198,198,2,198,198,2,198,198,2,198,198,2,198,198,58,2,198,198,58,2,198,58,2,198,2,198,198,2,198,198,2]"
9093,"[11125,2625,23736,22039,951,12626,2625,17,1,14,366,6927,951,12626,2625,16,1,14,12240,49736,79,6927,11487,3918,2625,10394,25,3064,26525,20192,12,26000,7512,25,26000,7512,26033,4865,2625,15,1,2685,2777,4092,2625,15,1,2685,39231,2625]"
7370,"[220,33172,29762,366,220,220,220,33172,2060,764,220,220,220,366,553,198,13976,13,220,19276,198,13,13976,1058,62,220,837,13976,591,13,220,220,220,220,220,220,2060,366,220,33172,29762,366,220,220,220,33172,2060,764,220,220]"
3940,"[50,8,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,6375,15529,220,25401,220,43031,25382,7,43,1921,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
9454,"[290,13,198,13,198,13,198,13,198,13,198,198,464,198,7,198,198,464,198,198,13,198,198,464,198,198,7,198,198,464,198,198,13,198,198,464,198,198,7,198,198,464,198,198,13,198,198,464,198,198]"
11808,"[220,220,220,220,220,220,220,1005,7,5661,201,197,220,220,220,1005,201,197,220,220,220,1391,201,201,197,220,220,220,1005,201,197,197,220,220,220,1391,5661,201,197,220,220,220,9242,11377,197,220,220,220,1782,201]"
456,"[319,197,197,197,197,197,197,197,197,197,197,197,197,197,198,11,366,90,6465,38475,11,6420,890,11,20500,5512,7707,198,2672,33489,25719,44971,1600,1165,198,197,197,197,197,197,197,197,197,197,197,197,197,197,198,90]"
4641,"[198,284,198,284,262,198,284,198,11,290,198,13,198,11,290,198,13,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198]"
8244,"[198,198,1169,198,198,1462,198,198,5832,11,198,198,1169,198,198,1462,198,198,1169,198,198,1169,198,198,1462,198,198,1169,198,198,1462,262,198,198,1462,262,198,198,1462,198,198,1169,198,198,1462,198,198,1169,198,198]"
8170,"[13,407,11,407,287,597,13,198,198,464,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198,198,11,198]"
3395,"[29,198,201,198,27,17410,21293,289,2625,18,1,2685,39231,2625,18,1,4865,2777,2625,64,11487,17410,3084,14610,1,2446,3672,2625,11487,1,4686,2625,16,5320,198,27,17410,21293,289,2625,18,1,2685,39231,2625,18,1,4865,2777,2625]"
3154,"[220,3373,25968,477,13,13864,2628,198,198,1003,4731,13,220,198,307,3142,257,796,477,8271,26,40391,1343,477,13,318,6870,4133,24432,284,3237,220,3896,220,3373,25968,477,13,13864,2628,198,198,1003,25131,13,220,198,307,3142,257]"
7569,"[262,198,286,262,198,286,262,198,286,262,198,287,262,198,286,262,198,286,262,198,286,262,198,13,82,198,11,290,287,262,198,13,82,198,286,262,198,286,262,198,286,262,198,287,262,198,286,262,198,13]"
1548,"[464,428,4130,9317,8,82,3432,11,13,198,198,1135,779,14746,290,14746,389,464,428,4130,9317,8,82,3432,11,13,198,198,1135,779,14746,290,14746,389,464,428,4130,9317,8,82,3432,11,13,775,779,14746,290,198,198,1135]"
9261,"[318,198,290,262,13067,27593,198,477,6977,1973,33140,198,4911,8440,28406,45169,790,1479,198,389,198,13067,27593,198,477,6977,1973,33140,198,4911,8440,28406,45169,790,1479,198,389,198,13067,27593,198,477,6977,1973,33140,198,4911,8440,28406,45169]"
12258,"[262,13,921,460,6489,1635,13,14,1378,262,779,11846,13789,11084,19260,16,62,262,198,262,10,779,11846,13,921,460,6489,1635,13,14,1378,262,779,11846,351,262,2393,16,2845,4866,8002,11377,198,2638,3262,351,198,13789,1635,428]"
12587,"[59,26,29568,45849,62,29568,34720,4008,198,8,220,198,197,198,2,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2456,"[13,262,13,383,13,383,13,383,13,383,13,262,383,13,383,13,383,13,262,13,262,13,262,13,383,13,383,13,198,198,1135,13,5989,1865,530,1109,1862,262,13,262,13,262,13,262,13,383,13,383,13,383]"
11291,"[12429,5068,1635,22724,12429,5068,1635,198,262,779,287,262,33734,7763,351,13,22724,198,4381,12429,22724,12429,5068,1635,5068,1635,198,262,779,287,262,33734,7763,351,13,22724,198,12729,12429,22724,12429,5068,1635,5068,1635,198,262,779,287,262]"
7303,"[198,407,13,198,356,198,356,11,198,356,13,198,198,35,13,383,17740,198,198,464,17740,1135,319,1104,407,16392,198,3052,262,360,393,597,43205,326,407,4556,898,11941,11756,9317,3052,3872,9149,11,15538,775,466,6241,13,11438]"
1334,"[326,345,198,26,198,26,428,198,262,284,13,198,26,262,284,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4995,"[41565,16541,418,9948,364,1391,198,197,27991,38342,41565,16541,418,9948,263,90,198,197,197,3672,25,220,220,366,27991,38342,41565,16541,418,9948,263,17,1600,198,197,197,9641,25,366,18,1600,198,197,197,15042,14815,25,366,85,18]"
13499,"[779,290,6082,286,11,262,10442,11,393,13096,11,307,262,11,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2007,"[13,1003,290,262,1003,198,11,290,262,220,290,6634,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,262,220,220,220,220,220,220,220,220,220]"
910,"[257,286,17940,9991,13,286,3340,13,3340,318,13,198,198,1212,14973,11,18500,11,318,257,286,17940,9991,13,286,3340,13,3340,318,13,198,198,5661,14973,11,18500,11,318,257,286,17940,9991,13,286,3340,13,3340,318,13,198]"
7173,"[17597,13345,11,1416,19524,11,90,17597,13345,11,17597,13345,11,17597,13345,92,837,439,54,8,198,198,46491,198,1635,198,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5129,"[407,262,1674,87,11,262,262,754,87,11,1674,87,1674,87,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785,13,785]"
9063,"[198,1635,1635,1635,318,1635,198,407,1635,284,262,1635,262,1635,262,1635,262,1635,198,262,1635,262,1635,262,1635,198,262,1635,262,1635,198,262,1635,262,1635,198,262,1635,262,1635,198,262,1635,262,1635,198,262,1635,262,1635]"
1858,"[307,1498,284,307,534,284,307,198,13,284,198,307,198,13,1675,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198,13,198]"
653,"[163,123,119,46237,239,220,220,220,10263,237,224,220,16268,222,238,10545,231,246,220,220,220,220,220,220,220,201,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
12733,"[82,287,262,262,25254,262,6082,13,198,198,7,66,8,15069,262,25254,262,6082,13,198,198,7,66,8,15069,262,25254,262,6082,13,198,198,7,66,8,15069,262,25254,262,6082,13,198,198,7,66,8,15069,262,25254,262]"
13848,"[13,284,290,11,356,290,674,356,11,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284,13,284]"
4452,"[198,657,11,197,15,11,197,15,11,198,657,11,197,15,11,197,15,11,198,657,11,197,15,11,197,15,11,197,198,657,11,197,15,11,197,15,197,198,92,1391,198,657,11,197,15,11,197,197,15,11]"
7964,"[83,198,13,198,7,198,198,1169,262,198,198,392,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198]"
11465,"[4852,286,262,2443,6709,35042,329,257,1353,13,4023,1378,8340,13,5908,13,5908,13,79,507,14,35042,329,1353,286,262,2443,6709,198,10723,347,11,7639,262,503,2126,379,262,8340,13,4023,1378,8340,13,5908,13,5908,13,79,507]"
7789,"[13,198,198,40,389,345,257,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,345,257,314,389,314,389,345,257,314,389,345]"
9728,"[37,44517,13,929,28,2430,2503,13,28165,17,929,37,929,17,37,44517,13,929,28,2430,2503,13,28165,17,929,37,929,17,37,44517,13,929,28,2430,2503,13,28165,88,929,13,929,28,2430,2503,13,28165,17,929,13,929]"
5985,"[287,262,471,11,475,326,340,318,407,2672,284,307,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
9551,"[366,197,198,82,575,46,197,197,197,197,197,197,25,197,197,197,197,197,197,197,25,198,82,367,1058,3260,366,197,198,12,3991,575,46,18378,366,197,198,82,575,46,197,197,197,197,197,197,25,197,197,197]"
2329,"[284,262,198,9,262,11,262,11,284,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,13,198,11,284,262,11,284,11,262,11,262,11,262]"
8274,"[198,12,198,12,198,20,198,20,198,198,11,198,12,198,1314,198,767,198,198,11,198,12,198,1314,198,767,198,198,11,837,837,198,12,198,1314,198,767,198,198,11,532,837,532,198,1314,198,767,198,198,11]"
1290,"[290,198,262,198,262,3012,30437,13,770,318,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,262,198,3012]"
5314,"[198,286,257,286,290,262,286,262,286,262,286,262,1635,286,262,286,262,286,290,262,286,262,286,262,286,262,1635,286,262,286,262,286,262,286,262,286,262,286,262,1635,286,262,286,262,286,262,286,262,286,262]"
2033,"[290,198,220,220,352,8,5299,393,198,220,220,362,8,220,220,220,220,513,8,220,220,220,220,513,8,220,220,220,5299,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3980,"[262,584,13,383,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,198,198,1135,460,307,262,366,366,366,366,366,366,366,366,366]"
13931,"[198,220,366,5,13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,366,77,198,1,5,13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1279,32,198,220,220,220,220,220,220]"
11926,"[8800,12,705,13,14,37023,6,67,198,197,220,220,220,220,197,220,220,1220,82,8800,198,197,220,220,220,220,197,220,220,1220,8800,198,197,220,220,220,220,197,220,1220,8800,12,198,197,220,220,220,220,197,220]"
10060,"[220,220,532,220,262,220,532,198,220,220,3232,286,340,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,532,220,532,198,220,220,220,220,220,220,220,220,220,220,220]"
3135,"[13,286,262,3788,11,290,326,345,220,428,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
6831,"[3109,13,37,9139,3109,45,1782,198,72,45,58,197,197,4720,361,81,45,58,36,1659,60,3109,13,37,9139,3109,45,92,1312,198,67,1312,1391,197,197,65,45,197,3109,13,37,9139,3109,45,1782,198,72,45,58,197]"
8087,"[1003,428,262,13,3373,201,428,13,3373,201,290,262,13,3373,428,13,3373,290,262,13,3373,290,262,13,3373,290,262,13,3373,290,262,13,3373,201,198,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4308,"[11,1003,198,262,1003,198,262,1003,198,262,1003,198,262,1003,198,262,1003,198,220,262,1003,198,220,220,262,1003,198,220,220,220,262,1003,198,220,220,220,262,1003,198,220,262,1003,7,198,262,198,262,198,262,198]"
8719,"[383,2420,286,262,2708,373,3199,379,262,3052,286,262,2059,286,3936,13,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
11374,"[198,29,82,2203,3556,319,26,27,12048,198,29,10459,3556,319,26,27,12048,198,29,82,2203,3556,319,26,27,12048,198,29,82,2203,3556,319,26,27,12048,198,29,77,4147,3556,319,26,27,7146,198,29,82,2203,28,3556]"
1672,"[198,54,10554,1268,12680,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3268,220,220,220,220,220,220,220,220,220,5357,220,220,220,220,220,220,220,220,220,220,3268,8005,49261,50163,3336,220]"
10837,"[7,82,11,82,8,82,11,82,13,198,7,82,7,197,19039,198,1988,7,13,5512,20786,366,11395,2514,346,4731,45,90,361,7,82,11,82,8,82,11,82,13,198,7,82,7,197,19039,198,1988,90,92,7,11]"
1965,"[13,284,262,262,13,284,262,13,284,262,13,284,262,13,284,262,13,284,198,220,1487,749,318,284,262,13,284,262,13,284,262,13,284,262,13,284,262,13,284,262,13,284,262,13,284,262,13,284,262,13]"
3832,"[262,12972,5603,6082,34764,2,597,198,18215,11,290,318,262,12972,5603,6082,34764,2,597,198,86,3258,46098,11,290,318,262,12972,5603,6082,34764,2,597,198,86,3258,46098,11,290,318,262,12972,5603,6082,34764,2,597,198,86,3258]"
12001,"[11,201,220,198,4944,22061,311,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3963,3336,49668,47023,11,201,220,220,220,220,220,220,220,220,220,220,220]"
3991,"[8,12341,8035,7,19746,2453,12,6494,45,8,399,82,198,12,51,11340,1050,8,12341,8035,7,19746,2453,12,6494,8,399,82,198,12,51,11340,1050,8,12341,8035,7,19746,198,13635,12,6494,45,8,399,82,198,12,51,11340]"
12422,"[198,257,4708,11,5390,3336,3963,198,257,4708,11,5390,3336,3963,198,64,4708,11,5390,3336,3963,198,64,4708,11,5390,3336,3963,198,64,4708,11,5390,3336,3963,198,64,4708,11,5390,3336,3963,198,64,4708,11,5390,3336,3963,198]"
6061,"[29,198,27,3556,7391,29,198,27,3556,7391,29,198,198,27,12048,198,4906,2625,22897,5320,198,3556,12048,29,198,27,3556,7391,29,198,27,12048,29,198,3556,12048,29,198,27,3556,7391,29,198,27,12048,29,198,3556,12048,29]"
13144,"[318,198,257,284,13,198,198,464,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,25,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11,198,11]"
7609,"[1104,11,262,11,284,11,262,11,286,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262,11,262]"
11547,"[13,19,13,21282,11,198,12,17080,16,13,21282,11,198,12,17080,18,13,21282,11,198,12,17080,19,13,21282,11,198,12,17080,20,13,21282,11,198,12,17080,21,13,21282,11,198,13,17080,16,11,198,12,17080,17,11]"
8571,"[79,1635,36727,8,198,197,198,7783,197,197,20786,198,92,31929,197,1635,657,65,197,37899,357,79,1635,31929,8,198,197,198,796,197,197,20786,198,198,28,197,197,197,20786,198,198,13,197,197,197,20786,7499,198,197,197]"
11535,"[198,197,197,11012,15,366,197,197,197,197,27,29,9487,274,8298,22130,4677,9466,23199,11,220,197,51,26,198,197,197,11012,15,366,197,197,197,197,27,29,9487,274,8298,22130,4677,9466,23199,11,309,26,198,197,197,11012]"
12424,"[13,198,220,3373,198,220,611,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661,13,1136,7,15596,5661]"
6215,"[82,29,198,27,8658,9087,6927,6888,1159,6927,23839,29,198,27,10962,29,21293,3556,10962,29,198,27,6888,1159,6927,314,29,21293,3556,314,29,198,3556,6888,1159,12240,23839,12240,8658,29,198,27,8658,82,29,198,27,8658,13639,6927]"
6777,"[284,597,13,198,318,262,198,326,220,3373,220,220,428,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
